Event_ID,Timestamp,User_ID,Username,IP_Address,Device_Type,Operating_System,Browser,Location,Country,Authentication_Method,Login_Status,Failure_Reason,Account_Status,Login_Hour,Is_Night_Login,Session_ID,User_Failed_Login_Count,IP_Failed_Login_Count,Users_Per_IP,Locations_Per_User,Risk_Score,Risk_Level
EVT_100125,2026-08-01 02:09:42,USR_1093,user_1093,10.0.0.177,Desktop,macOS,Chrome,Dubai,UAE,SSO,Success,,Active,2,Yes,17C7AAD0-4CF7-4A93,7,16.0,2,1,30,Medium
EVT_100126,2026-08-01 02:10:23,USR_1018,user_1018,10.0.0.100,Laptop,Linux,Safari,Tokyo,Japan,Biometric,Success,,Active,2,Yes,2D10ABF5-DE3E-47AB,8,1.0,1,1,10,Low
EVT_100127,2026-08-01 02:11:46,USR_1030,user_1030,192.168.1.66,Tablet,Android,Safari,Sydney,Australia,Biometric,Success,,Active,2,Yes,7DE79A7D-D699-4FC7,7,11.0,5,1,20,Low
EVT_100128,2026-08-01 02:12:37,USR_1193,user_1193,192.168.1.146,Mobile,Android,Safari,Sydney,Australia,Password,Success,,Active,2,Yes,AF5F43B2-A56B-41A0,12,5.0,1,4,35,Medium
EVT_100129,2026-08-01 02:14:24,USR_1121,user_1121,10.0.0.174,Tablet,Android,Edge,Berlin,Germany,Biometric,Success,,Active,2,Yes,1F5B0A44-CE82-4AFD,6,3.0,1,1,10,Low
EVT_100130,2026-08-01 02:15:19,USR_1157,user_1157,10.0.0.209,Tablet,iOS,Safari,Berlin,Germany,Biometric,Success,,Active,2,Yes,5012EF8D-5328-41B0,12,3.0,1,2,25,Medium
EVT_100131,2026-08-01 02:16:06,USR_1172,user_1172,192.168.1.169,Desktop,macOS,Firefox,Tokyo,Japan,Password,Success,,Active,2,Yes,512D7211-4F2D-4013,8,3.0,1,2,10,Low
EVT_100132,2026-08-01 02:17:34,USR_1200,user_1200,192.168.1.228,Desktop,Linux,Chrome,Sydney,Australia,SSO,Failed,Incorrect Password,Active,2,Yes,45CB755E-5E98-488F,11,12.0,2,1,40,Medium
EVT_100133,2026-08-01 02:18:10,USR_1008,user_1008,192.168.1.97,Laptop,Windows,Chrome,Toronto,Canada,SSO,Success,,Active,2,Yes,F6907E3F-D0A0-45E6,9,12.0,2,2,10,Low
EVT_100134,2026-08-01 02:18:41,USR_1105,user_1105,10.0.0.223,Mobile,Android,Edge,Singapore,Singapore,MFA,Success,,Active,2,Yes,2B69A937-0E8D-4517,8,3.0,1,3,10,Low
EVT_100135,2026-08-01 02:19:47,USR_1134,user_1134,10.0.0.59,Tablet,iOS,Edge,Singapore,Singapore,SSO,Failed,MFA Failed,Active,2,Yes,6EF91AC7-5B10-4066,15,18.0,3,3,75,Critical
EVT_100136,2026-08-01 02:21:43,USR_1184,user_1184,10.0.0.131,Desktop,Linux,Safari,Mumbai,India,MFA,Success,,Active,2,Yes,4B57D335-D399-43A2,7,10.0,2,1,10,Low
EVT_100137,2026-08-01 02:22:26,USR_1057,user_1057,10.0.0.141,Laptop,macOS,Edge,Sydney,Australia,SSO,Failed,Account Locked,Locked,2,Yes,B028D50E-F530-4A4B,15,11.0,2,2,70,Critical
EVT_100138,2026-08-01 02:23:07,USR_1031,user_1031,10.0.0.22,Desktop,macOS,Firefox,London,UK,MFA,Failed,Incorrect Password,Active,2,Yes,98D9028A-9E8B-4F19,9,10.0,3,2,40,Medium
EVT_100139,2026-08-01 02:24:08,USR_1167,user_1167,10.0.0.202,Tablet,iOS,Edge,Sydney,Australia,MFA,Success,,Active,2,Yes,73BE677A-17B3-4E09,6,10.0,3,1,10,Low
EVT_100140,2026-08-01 02:25:24,USR_1178,user_1178,10.0.0.222,Tablet,Android,Chrome,Berlin,Germany,MFA,Success,,Active,2,Yes,EB7DDD20-44F9-428D,12,7.0,2,2,25,Medium
EVT_100141,2026-08-01 02:25:35,USR_1025,user_1025,10.0.0.155,Mobile,iOS,Safari,Mumbai,India,Password,Success,,Active,2,Yes,A4F5A2E6-EA6D-4A5F,10,4.0,1,3,10,Low
EVT_100142,2026-08-01 02:26:50,USR_1237,user_1237,192.168.1.77,Desktop,macOS,Safari,Mumbai,India,SSO,Success,,Active,2,Yes,5C189908-9D3C-485A,10,10.0,4,2,10,Low
EVT_100143,2026-08-01 02:27:31,USR_1082,user_1082,10.0.0.237,Laptop,Linux,Chrome,Toronto,Canada,Password,Success,,Active,2,Yes,596A3D5B-0FD6-45CC,6,2.0,1,3,10,Low
EVT_100144,2026-08-01 02:29:10,USR_1185,user_1185,192.168.1.65,Mobile,Android,Safari,Dubai,UAE,MFA,Success,,Active,2,Yes,E5362AF2-DB59-4C73,13,10.0,2,1,25,Medium
EVT_100145,2026-08-01 02:31:02,USR_1101,user_1101,10.0.0.95,Laptop,Windows,Firefox,New York,USA,Password,Success,,Active,2,Yes,1FF3292A-489D-4F0E,8,6.0,1,2,10,Low
EVT_100146,2026-08-01 02:31:49,USR_1072,user_1072,10.0.0.112,Desktop,Linux,Safari,Mumbai,India,MFA,Success,,Active,2,Yes,05F9FDB8-3554-4FA3,12,8.0,2,3,25,Medium
EVT_100147,2026-08-01 02:32:18,USR_1207,user_1207,192.168.1.71,Tablet,iOS,Edge,London,UK,SSO,Success,,Active,2,Yes,D00E7D7C-3ACB-4745,6,4.0,2,1,10,Low
EVT_100148,2026-08-01 02:32:24,USR_1188,user_1188,10.0.0.183,Tablet,iOS,Edge,Berlin,Germany,MFA,Success,,Active,2,Yes,17BAECA9-7253-44BC,11,7.0,1,3,10,Low
EVT_100149,2026-08-01 02:33:20,USR_1211,user_1211,10.0.0.113,Laptop,Linux,Firefox,Berlin,Germany,Password,Success,,Active,2,Yes,4A4C8980-FF87-4B64,7,1.0,1,1,10,Low
EVT_100150,2026-08-01 02:33:42,USR_1122,user_1122,45.23.159.195,Desktop,Windows,Chrome,Berlin,Germany,Biometric,Failed,Account Locked,Locked,2,Yes,335A969B-3F64-4A11,14,1.0,1,2,70,Critical
EVT_100151,2026-08-01 02:35:00,USR_1002,user_1002,10.0.0.161,Tablet,iOS,Edge,Singapore,Singapore,Password,Success,,Active,2,Yes,8075FC5A-C484-4CF8,11,3.0,1,1,10,Low
EVT_100152,2026-08-01 02:35:25,USR_1103,user_1103,10.0.0.119,Desktop,Linux,Chrome,Singapore,Singapore,Biometric,Success,,Active,2,Yes,125AA34D-6869-4D2D,12,11.0,3,4,35,Medium
EVT_100153,2026-08-01 02:35:47,USR_1122,user_1122,192.168.1.94,Desktop,macOS,Firefox,Singapore,Singapore,SSO,Success,,Active,2,Yes,51FB5B9A-287F-4914,14,12.0,2,2,25,Medium
EVT_100154,2026-08-01 02:37:28,USR_1137,user_1137,192.168.1.223,Mobile,Android,Chrome,Singapore,Singapore,SSO,Success,,Active,2,Yes,C660C76F-8969-403B,8,17.0,4,2,30,Medium
EVT_100155,2026-08-01 02:38:45,USR_1028,user_1028,192.168.1.200,Mobile,Android,Edge,Mumbai,India,MFA,Failed,Incorrect Password,Active,2,Yes,FAD07C55-BFAB-4AA4,14,9.0,2,3,55,High
EVT_100156,2026-08-01 02:40:21,USR_1149,user_1149,10.0.0.118,Laptop,Windows,Safari,London,UK,Password,Success,,Active,2,Yes,E25125A2-26F6-4AED,5,7.0,2,1,10,Low
EVT_100157,2026-08-01 02:41:24,USR_1144,user_1144,192.168.1.16,Laptop,Linux,Safari,Tokyo,Japan,Biometric,Success,,Active,2,Yes,43856E3D-23EA-4371,9,20.0,4,2,30,Medium
EVT_100158,2026-08-01 02:43:13,USR_1000,user_1000,192.168.1.16,Mobile,Android,Chrome,London,UK,SSO,Success,,Active,2,Yes,BF3E2780-C40E-490C,11,20.0,4,2,30,Medium
EVT_100159,2026-08-01 02:43:25,USR_1239,user_1239,192.168.1.10,Tablet,iOS,Chrome,Tokyo,Japan,Biometric,Success,,Active,2,Yes,375E1A8B-7FC0-4558,6,6.0,3,2,10,Low
EVT_100160,2026-08-01 02:45:08,USR_1164,user_1164,203.0.113.115,Tablet,iOS,Safari,Toronto,Canada,SSO,Success,,Active,2,Yes,4F50A3E0-000D-42E2,10,113.0,125,4,50,High
EVT_100161,2026-08-01 02:45:57,USR_1030,user_1030,192.168.1.66,Tablet,iOS,Edge,Sydney,Australia,MFA,Success,,Active,2,Yes,5B33C1F6-D120-4731,7,11.0,5,1,20,Low
EVT_100162,2026-08-01 02:46:40,USR_1118,user_1118,10.0.0.220,Laptop,Linux,Safari,Sydney,Australia,MFA,Failed,Incorrect Password,Active,2,Yes,B6414C5A-B800-42E0,12,9.0,2,1,55,High
EVT_100163,2026-08-01 02:48:37,USR_1185,user_1185,192.168.1.65,Mobile,Android,Safari,Dubai,UAE,Password,Success,,Active,2,Yes,4400BFAE-D671-429B,13,10.0,2,1,25,Medium
EVT_100164,2026-08-01 02:48:46,USR_1114,user_1114,192.168.1.215,Laptop,Windows,Chrome,Toronto,Canada,SSO,Success,,Active,2,Yes,D741211A-F6BB-48DF,13,9.0,2,2,25,Medium
EVT_100165,2026-08-01 02:50:27,USR_1221,user_1221,192.168.1.102,Mobile,Android,Firefox,Mumbai,India,MFA,Failed,MFA Failed,Active,2,Yes,6F930A34-5AA0-45CF,7,3.0,1,2,40,Medium
EVT_100166,2026-08-01 02:52:16,USR_1082,user_1082,192.168.1.40,Laptop,macOS,Edge,Toronto,Canada,MFA,Success,,Active,2,Yes,E90A4524-4725-47E9,6,2.0,1,3,10,Low
EVT_100167,2026-08-01 02:53:32,USR_1242,user_1242,192.168.1.28,Laptop,Linux,Safari,Paris,France,SSO,Failed,Account Locked,Locked,2,Yes,FA0854FC-65F3-4757,13,10.0,3,3,70,Critical
EVT_100168,2026-08-01 02:55:17,USR_1134,user_1134,10.0.0.59,Tablet,iOS,Safari,Singapore,Singapore,MFA,Success,,Active,2,Yes,0DCA303D-FE38-40E7,15,18.0,3,3,45,Medium
EVT_100169,2026-08-01 02:56:22,USR_1061,user_1061,192.168.1.34,Tablet,iOS,Edge,Mumbai,India,SSO,Success,,Active,2,Yes,4B8BE76C-D22A-4EFB,15,8.0,1,2,25,Medium
EVT_100170,2026-08-01 02:57:20,USR_1142,user_1142,192.168.1.219,Laptop,macOS,Edge,London,UK,Biometric,Success,,Active,2,Yes,FA2C3B7D-1EC3-40DF,11,5.0,1,1,10,Low
EVT_100171,2026-08-01 02:59:13,USR_1094,user_1094,192.168.1.86,Desktop,Linux,Edge,Singapore,Singapore,Password,Success,,Active,2,Yes,6CD02B8B-D8C6-4094,6,8.0,2,1,10,Low
EVT_100172,2026-08-01 02:59:42,USR_1205,user_1205,192.168.1.97,Mobile,iOS,Edge,Berlin,Germany,Biometric,Success,,Active,2,Yes,4D3DB8CB-E342-4E45,15,12.0,2,2,25,Medium
EVT_100173,2026-08-01 03:00:11,USR_1246,user_1246,192.168.1.25,Mobile,iOS,Edge,London,UK,MFA,Success,,Active,3,Yes,BD679F98-7F5F-4F0F,8,6.0,2,2,10,Low
EVT_100174,2026-08-01 03:01:55,USR_1072,user_1072,10.0.0.112,Desktop,macOS,Firefox,Mumbai,India,Biometric,Failed,Account Locked,Locked,3,Yes,C0CB6D1F-3EE0-45F3,12,8.0,2,3,70,Critical
EVT_100175,2026-08-01 03:02:12,USR_1205,user_1205,10.0.0.81,Mobile,iOS,Edge,Berlin,Germany,Biometric,Success,,Active,3,Yes,D1CBD70F-34C4-4E21,15,12.0,3,2,25,Medium
EVT_100176,2026-08-01 03:02:45,USR_1189,user_1189,192.168.1.193,Desktop,Windows,Firefox,Toronto,Canada,SSO,Success,,Active,3,Yes,B8E20886-BD66-4997,7,2.0,1,1,10,Low
EVT_100177,2026-08-01 03:03:38,USR_1145,user_1145,192.168.1.166,Desktop,macOS,Firefox,Paris,France,Biometric,Success,,Active,3,Yes,2FF5F21C-1E6D-40ED,7,11.0,2,2,10,Low
EVT_100178,2026-08-01 03:05:15,USR_1164,user_1164,10.0.0.62,Tablet,iOS,Edge,Toronto,Canada,Biometric,Failed,Incorrect Password,Active,3,Yes,BB266A8E-1F5E-4E74,10,4.0,1,4,50,High
EVT_100179,2026-08-01 03:06:29,USR_1164,user_1164,192.168.1.25,Tablet,Android,Chrome,Toronto,Canada,Password,Success,,Active,3,Yes,0C3EA7C0-A748-42B3,10,6.0,2,4,20,Low
EVT_100180,2026-08-01 03:08:21,USR_1161,user_1161,192.168.1.48,Tablet,Android,Edge,Tokyo,Japan,Password,Failed,Incorrect Password,Active,3,Yes,A38058DF-218E-4CDF,8,6.0,2,4,50,High
EVT_100181,2026-08-01 03:09:45,USR_1163,user_1163,10.0.0.94,Tablet,iOS,Chrome,Toronto,Canada,Password,Success,,Active,3,Yes,66A303C3-84DC-4444,9,3.0,1,2,10,Low
EVT_100182,2026-08-01 03:09:52,USR_1135,user_1135,10.0.0.201,Laptop,Linux,Firefox,Toronto,Canada,Password,Success,,Active,3,Yes,87F3822A-B22C-4138,8,4.0,2,3,10,Low
EVT_100183,2026-08-01 03:10:52,USR_1206,user_1206,192.168.1.12,Laptop,Windows,Chrome,Singapore,Singapore,MFA,Failed,Account Locked,Locked,3,Yes,E144A8A2-8C7D-491C,13,5.0,1,3,70,Critical
EVT_100184,2026-08-01 03:11:31,USR_1203,user_1203,10.0.0.136,Mobile,Android,Firefox,Sydney,Australia,SSO,Success,,Active,3,Yes,9C8A4039-870B-485A,12,6.0,1,2,25,Medium
EVT_100185,2026-08-01 03:13:05,USR_1057,user_1057,10.0.0.141,Laptop,Linux,Chrome,Sydney,Australia,Password,Failed,Account Locked,Locked,3,Yes,ABC1A0F9-797E-4085,15,11.0,2,2,70,Critical
EVT_100186,2026-08-01 03:14:20,USR_1121,user_1121,192.168.1.99,Tablet,Android,Edge,Berlin,Germany,Password,Success,,Active,3,Yes,BBD68524-9A31-4691,6,1.0,1,1,10,Low
EVT_100187,2026-08-01 03:16:05,USR_1084,user_1084,192.168.1.178,Mobile,Android,Edge,Toronto,Canada,MFA,Success,,Active,3,Yes,508A04A5-AA31-4C3E,8,4.0,1,2,10,Low
EVT_100188,2026-08-01 03:17:22,USR_1121,user_1121,10.0.0.174,Tablet,Android,Chrome,Berlin,Germany,Biometric,Success,,Active,3,Yes,C0552753-0794-4C15,6,3.0,1,1,10,Low
EVT_100189,2026-08-01 03:17:31,USR_1045,user_1045,10.0.0.71,Desktop,Windows,Edge,Mumbai,India,MFA,Success,,Active,3,Yes,E1D9E161-B6DE-4E49,4,1.0,1,2,10,Low
EVT_100190,2026-08-01 03:18:26,USR_1237,user_1237,192.168.1.77,Desktop,macOS,Edge,Mumbai,India,MFA,Success,,Active,3,Yes,5299BD5A-ECD2-4F2A,10,10.0,4,2,10,Low
EVT_100191,2026-08-01 03:19:57,USR_1229,user_1229,10.0.0.157,Desktop,macOS,Edge,Paris,France,Password,Success,,Active,3,Yes,10584DF4-86AC-4F8F,6,7.0,2,3,10,Low
EVT_100192,2026-08-01 03:20:08,USR_1025,user_1025,10.0.0.155,Mobile,Android,Chrome,Mumbai,India,Biometric,Success,,Active,3,Yes,AA4F3CBB-29A1-410F,10,4.0,1,3,10,Low
EVT_100193,2026-08-01 03:21:29,USR_1101,user_1101,10.0.0.95,Laptop,Windows,Firefox,New York,USA,SSO,Success,,Active,3,Yes,8C67190F-D26A-4FEE,8,6.0,1,2,10,Low
EVT_100194,2026-08-01 03:22:22,USR_1110,user_1110,192.168.1.236,Tablet,iOS,Chrome,Singapore,Singapore,Biometric,Success,,Active,3,Yes,29DD903F-336E-47A6,10,3.0,1,3,10,Low
EVT_100195,2026-08-01 03:22:37,USR_1068,user_1068,192.168.1.123,Desktop,macOS,Edge,London,UK,SSO,Success,,Disabled,3,Yes,E317D7EF-2230-4094,8,7.0,2,3,10,Low
EVT_100196,2026-08-01 03:23:21,USR_1113,user_1113,10.0.0.55,Mobile,iOS,Chrome,Toronto,Canada,MFA,Failed,Account Locked,Locked,3,Yes,D92F6FA9-0095-4B52,14,13.0,4,3,70,Critical
EVT_100197,2026-08-01 03:24:37,USR_1142,user_1142,10.0.0.202,Laptop,Windows,Chrome,London,UK,Password,Success,,Active,3,Yes,E8775899-6C0F-46F3,11,10.0,3,1,10,Low
EVT_100198,2026-08-01 03:26:22,USR_1083,user_1083,10.0.0.20,Desktop,Windows,Firefox,Dubai,UAE,SSO,Success,,Active,3,Yes,297CE826-99F5-41DE,7,1.0,1,1,10,Low
EVT_100199,2026-08-01 03:27:38,USR_1231,user_1231,192.168.1.73,Tablet,Android,Safari,London,UK,MFA,Failed,Account Locked,Locked,3,Yes,E5C52FEC-DA10-4574,6,10.0,3,1,55,High
EVT_100200,2026-08-01 03:28:46,USR_1037,user_1037,203.0.113.115,Laptop,Windows,Safari,London,UK,Biometric,Success,,Active,3,Yes,783F23B7-5CF7-473E,9,113.0,125,3,40,Medium
EVT_100201,2026-08-01 03:29:22,USR_1184,user_1184,10.0.0.131,Desktop,Linux,Edge,Mumbai,India,SSO,Failed,Incorrect Password,Active,3,Yes,413F0CCA-5C2F-422B,7,10.0,2,1,40,Medium
EVT_100202,2026-08-01 03:30:09,USR_1215,user_1215,10.0.0.126,Mobile,iOS,Safari,Sydney,Australia,Biometric,Success,,Active,3,Yes,12D3815C-D0A4-4D0A,13,6.0,2,2,25,Medium
EVT_100203,2026-08-01 03:31:37,USR_1249,user_1249,192.168.1.79,Tablet,iOS,Firefox,Toronto,Canada,MFA,Success,,Active,3,Yes,38187CD8-3EE6-4769,4,3.0,1,1,10,Low
EVT_100204,2026-08-01 03:32:32,USR_1247,user_1247,10.0.0.221,Mobile,iOS,Safari,Dubai,UAE,MFA,Failed,Account Locked,Locked,3,Yes,9B2EF636-C0E9-4012,13,6.0,2,2,70,Critical
EVT_100205,2026-08-01 03:33:23,USR_1029,user_1029,192.168.1.119,Tablet,Android,Chrome,Dubai,UAE,SSO,Success,,Active,3,Yes,5B5D50DE-6B50-443B,12,5.0,1,3,25,Medium
EVT_100206,2026-08-01 03:35:10,USR_1074,user_1074,192.168.1.247,Tablet,iOS,Safari,Berlin,Germany,MFA,Success,,Active,3,Yes,C3056D98-4CE0-4D7A,9,11.0,4,1,10,Low
EVT_100207,2026-08-01 03:36:39,USR_1039,user_1039,10.0.0.55,Desktop,macOS,Chrome,Singapore,Singapore,SSO,Success,,Active,3,Yes,A2948D01-D5D5-4340,9,13.0,4,2,10,Low
EVT_100208,2026-08-01 03:37:35,USR_1136,user_1136,10.0.0.87,Tablet,Android,Firefox,Dubai,UAE,Password,Success,,Active,3,Yes,A72DC126-CBAA-4DD0,8,5.0,1,1,10,Low
EVT_100209,2026-08-01 03:38:25,USR_1042,user_1042,192.168.1.209,Desktop,Linux,Safari,Singapore,Singapore,Biometric,Success,,Active,3,Yes,35D84CEC-D903-49CE,7,5.0,2,2,10,Low
EVT_100210,2026-08-01 03:38:31,USR_1025,user_1025,10.0.0.155,Mobile,Android,Edge,Mumbai,India,SSO,Success,,Active,3,Yes,A99C3846-A053-4B72,10,4.0,1,3,10,Low
EVT_100211,2026-08-01 03:38:39,USR_1123,user_1123,192.168.1.234,Laptop,macOS,Safari,London,UK,Password,Success,,Active,3,Yes,00CE7269-4FF2-4582,5,0.0,1,2,10,Low
EVT_100212,2026-08-01 03:39:27,USR_1116,user_1116,192.168.1.233,Tablet,iOS,Firefox,Toronto,Canada,SSO,Failed,Account Locked,Locked,3,Yes,8FF9A4AB-5022-4E98,9,18.0,3,4,85,Critical
EVT_100213,2026-08-01 03:39:40,USR_1076,user_1076,192.168.1.58,Laptop,Linux,Chrome,Tokyo,Japan,Password,Success,,Active,3,Yes,8CD8D546-7DE6-4A5F,9,2.0,1,2,10,Low
EVT_100214,2026-08-01 03:41:11,USR_1204,user_1204,192.168.1.134,Mobile,Android,Edge,Tokyo,Japan,MFA,Failed,Account Locked,Locked,3,Yes,28354DCB-E8A3-461D,13,4.0,1,3,70,Critical
EVT_100215,2026-08-01 03:41:45,USR_1204,user_1204,10.0.0.64,Mobile,Android,Edge,Tokyo,Japan,SSO,Success,,Active,3,Yes,8FA42508-CDA1-4A47,13,12.0,4,3,25,Medium
EVT_100216,2026-08-01 03:42:44,USR_1099,user_1099,192.168.1.135,Desktop,Linux,Edge,Singapore,Singapore,MFA,Success,,Active,3,Yes,E8D9272A-3F45-4A1B,13,6.0,1,2,25,Medium
EVT_100217,2026-08-01 03:44:31,USR_1223,user_1223,192.168.1.21,Mobile,iOS,Firefox,Berlin,Germany,MFA,Success,,Active,3,Yes,B1373062-6C77-416A,15,9.0,2,2,25,Medium
EVT_100218,2026-08-01 03:46:26,USR_1125,user_1125,10.0.0.98,Mobile,iOS,Safari,Dubai,UAE,Password,Failed,Incorrect Password,Active,3,Yes,C4A145FA-6751-4AC7,10,3.0,1,3,40,Medium
EVT_100219,2026-08-01 03:48:01,USR_1204,user_1204,10.0.0.64,Mobile,Android,Edge,Tokyo,Japan,Biometric,Failed,Incorrect Password,Active,3,Yes,F98C08AD-5870-42FB,13,12.0,4,3,55,High
EVT_100220,2026-08-01 03:49:34,USR_1036,user_1036,10.0.0.78,Mobile,iOS,Edge,Singapore,Singapore,SSO,Success,,Active,3,Yes,1C947FF6-8F38-4073,14,14.0,3,1,25,Medium
EVT_100221,2026-08-01 03:50:47,USR_1177,user_1177,192.168.1.96,Tablet,Android,Safari,Sydney,Australia,Biometric,Failed,Account Locked,Locked,3,Yes,8AA66B16-45CE-4F91,11,5.0,1,3,55,High
EVT_100222,2026-08-01 03:52:11,USR_1013,user_1013,10.0.0.85,Mobile,Android,Safari,London,UK,MFA,Failed,Account Locked,Locked,3,Yes,7CB19EB5-F93A-4937,9,9.0,2,2,55,High
EVT_100223,2026-08-01 03:53:08,USR_1175,user_1175,10.0.0.22,Mobile,iOS,Safari,Paris,France,SSO,Success,,Active,3,Yes,44B2FD53-43B9-44B5,11,10.0,3,3,10,Low
EVT_100224,2026-08-01 03:53:41,USR_1074,user_1074,192.168.1.247,Tablet,iOS,Edge,Berlin,Germany,Biometric,Failed,Account Locked,Locked,3,Yes,8DD18D37-3BEA-47E2,9,11.0,4,1,55,High
EVT_100225,2026-08-01 03:54:56,USR_1130,user_1130,45.23.149.65,Mobile,Android,Firefox,Singapore,Singapore,Biometric,Failed,Incorrect Password,Active,3,Yes,BA4B32D8-0A4A-4DAD,5,1.0,1,2,40,Medium
EVT_100226,2026-08-01 03:55:14,USR_1188,user_1188,192.168.1.157,Tablet,iOS,Chrome,Berlin,Germany,SSO,Success,,Active,3,Yes,064EC41B-618D-44C5,11,3.0,1,3,10,Low
EVT_100227,2026-08-01 03:55:34,USR_1198,user_1198,192.168.1.216,Tablet,Android,Firefox,Dubai,UAE,SSO,Success,,Active,3,Yes,DD346DCA-0B40-43D8,8,11.0,3,2,10,Low
EVT_100228,2026-08-01 03:57:23,USR_1052,user_1052,192.168.1.240,Tablet,iOS,Firefox,Paris,France,MFA,Failed,Account Locked,Locked,3,Yes,EC2CD090-6750-4D1A,9,13.0,3,3,55,High
EVT_100229,2026-08-01 03:58:41,USR_1068,user_1068,192.168.1.123,Desktop,Windows,Safari,London,UK,Password,Success,,Active,3,Yes,7D3BC8E2-3D9F-47EC,8,7.0,2,3,10,Low
EVT_100230,2026-08-01 03:59:02,USR_1179,user_1179,192.168.1.223,Tablet,Android,Edge,Berlin,Germany,Biometric,Success,,Active,3,Yes,6DEC937A-C0EC-4BCA,14,17.0,4,2,45,Medium
EVT_100231,2026-08-01 04:00:33,USR_1100,user_1100,10.0.0.118,Mobile,Android,Firefox,London,UK,SSO,Success,,Active,4,Yes,78CF8FFD-81AF-4501,10,7.0,2,2,10,Low
EVT_100232,2026-08-01 04:02:30,USR_1196,user_1196,192.168.1.120,Tablet,iOS,Firefox,London,UK,Biometric,Success,,Active,4,Yes,D69F40EA-BC9D-4835,4,2.0,2,5,20,Low
EVT_100233,2026-08-01 04:03:49,USR_1000,user_1000,192.168.1.16,Mobile,iOS,Firefox,London,UK,Password,Success,,Active,4,Yes,D38E6055-9321-497B,11,20.0,4,2,30,Medium
EVT_100234,2026-08-01 04:04:48,USR_1211,user_1211,192.168.1.66,Laptop,macOS,Firefox,Berlin,Germany,Biometric,Success,,Active,4,Yes,993A196F-736F-48D3,7,11.0,5,1,20,Low
EVT_100235,2026-08-01 04:06:06,USR_1033,user_1033,10.0.0.108,Tablet,iOS,Chrome,Dubai,UAE,Password,Failed,Incorrect Password,Active,4,Yes,A10A59D2-2EEF-406B,7,1.0,1,2,40,Medium
EVT_100236,2026-08-01 04:08:00,USR_1040,user_1040,10.0.0.173,Laptop,macOS,Chrome,Berlin,Germany,SSO,Success,,Active,4,Yes,97FC5942-4109-4497,9,4.0,1,2,10,Low
EVT_100237,2026-08-01 04:08:43,USR_1040,user_1040,10.0.0.173,Laptop,Windows,Firefox,Berlin,Germany,Biometric,Success,,Active,4,Yes,D20148D0-D5A9-460B,9,4.0,1,2,10,Low
EVT_100238,2026-08-01 04:10:08,USR_1078,user_1078,192.168.1.24,Tablet,iOS,Chrome,Sydney,Australia,Password,Failed,Incorrect Password,Active,4,Yes,7BBF54F0-D64C-4A30,10,6.0,2,3,40,Medium
EVT_100239,2026-08-01 04:10:41,USR_1132,user_1132,10.0.0.89,Tablet,Android,Chrome,Berlin,Germany,Biometric,Success,,Active,4,Yes,89498140-0D2E-44DA,9,2.0,1,2,10,Low
EVT_100240,2026-08-01 04:11:40,USR_1177,user_1177,198.51.100.42,Tablet,iOS,Chrome,Sydney,Australia,MFA,Success,,Active,4,Yes,6B66FAE4-D27C-4C15,11,105.0,116,3,40,Medium
EVT_100241,2026-08-01 04:12:25,USR_1094,user_1094,10.0.0.248,Desktop,Windows,Safari,Singapore,Singapore,MFA,Success,,Active,4,Yes,83122D6B-047C-4729,6,2.0,1,1,10,Low
EVT_100242,2026-08-01 04:12:38,USR_1135,user_1135,192.168.1.183,Laptop,Linux,Edge,Toronto,Canada,SSO,Success,,Active,4,Yes,0E460D2E-3417-40D2,8,3.0,1,3,10,Low
EVT_100243,2026-08-01 04:13:02,USR_1235,user_1235,10.0.0.168,Desktop,Linux,Safari,Berlin,Germany,MFA,Success,,Active,4,Yes,3D8FD596-DB74-44CB,10,4.0,1,3,10,Low
EVT_100244,2026-08-01 04:13:22,USR_1150,user_1150,10.0.0.188,Tablet,iOS,Safari,Tokyo,Japan,Biometric,Success,,Active,4,Yes,F5D1EB3D-6A79-4884,11,12.0,3,4,20,Low
EVT_100245,2026-08-01 04:14:49,USR_1021,user_1021,192.168.1.128,Mobile,iOS,Chrome,Tokyo,Japan,Biometric,Success,,Active,4,Yes,DD8E3940-F621-4D4B,10,2.0,1,1,10,Low
EVT_100246,2026-08-01 04:15:31,USR_1165,user_1165,192.168.1.241,Desktop,Windows,Safari,Toronto,Canada,SSO,Failed,Incorrect Password,Active,4,Yes,BC3277C4-C5D1-4BD2,11,4.0,1,4,50,High
EVT_100247,2026-08-01 04:15:37,USR_1092,user_1092,10.0.0.149,Mobile,Android,Safari,Paris,France,SSO,Success,,Active,4,Yes,A7E2A5CE-35A8-4D09,9,5.0,2,1,10,Low
EVT_100248,2026-08-01 04:17:20,USR_1018,user_1018,192.168.1.104,Laptop,Linux,Chrome,Tokyo,Japan,Password,Success,,Active,4,Yes,FB08924A-870D-45DF,8,5.0,2,1,10,Low
EVT_100249,2026-08-01 04:19:06,USR_1101,user_1101,10.0.0.95,Laptop,Linux,Safari,New York,USA,SSO,Success,,Active,4,Yes,1F917726-0E65-4EEE,8,6.0,1,2,10,Low
EVT_100250,2026-08-01 04:20:19,USR_1137,user_1137,192.168.1.223,Mobile,iOS,Chrome,Singapore,Singapore,Biometric,Success,,Active,4,Yes,3AB5E664-DAF7-4989,8,17.0,4,2,30,Medium
